,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29,Item_30,Item_31,Item_32,Item_33,Item_34,Item_35,Item_36,Item_37,Item_38,Item_39,Item_40,Item_41,Item_42,Item_43,Item_44,Item_45,Item_46,Item_47,Item_48,Item_49,Item_50
Person_658,,,,0.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,0.0,,,1.0,,1.0,1.0,,1.0,,0.0,,,,1.0,1.0,,1.0,0.0,1.0,,0.0
Person_659,1.0,1.0,1.0,,,,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,,,1.0,,1.0,,0.0,,,,1.0,1.0,,,0.0,1.0,,,1.0,0.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,1.0
Person_660,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,,0.0,1.0,1.0,0.0,
Person_661,,1.0,1.0,,,0.0,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,
Person_662,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,0.0,,0.0,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,0.0,1.0,1.0,0.0,,,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0
Person_663,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,1.0,0.0,1.0,0.0,1.0,1.0,,,0.0,1.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0
Person_664,,,0.0,0.0,1.0,0.0,,0.0,,,1.0,,,0.0,0.0,,1.0,0.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,0.0,1.0,,0.0,,,0.0,,,1.0,1.0,,1.0,1.0,,,,0.0,0.0,1.0
Person_665,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,0.0,1.0,,1.0,,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.0,1.0,,,,,0.0,,0.0,,1.0,1.0,1.0,,1.0,,1.0,
Person_666,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,0.0,1.0,0.0,1.0,0.0,,1.0,1.0,0.0,,1.0,,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,
Person_667,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,1.0,,,0.0,,,0.0
Person_668,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,0.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
Person_669,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,,1.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,,0.0,,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,,1.0,,,0.0,,0.0,,,,,,0.0,1.0
Person_670,,1.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,1.0,,,1.0,1.0,0.0,1.0,,1.0,1.0,,1.0,0.0,1.0,,1.0,1.0
Person_671,0.0,1.0,0.0,0.0,1.0,,1.0,,,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,,,0.0,0.0,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,0.0,,1.0,0.0,0.0,,1.0,,0.0,1.0,1.0,0.0,1.0,,1.0,0.0
Person_672,1.0,1.0,,,,0.0,,1.0,,0.0,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,0.0,,0.0,,1.0,,1.0,,1.0,1.0,1.0,,0.0,0.0,,,1.0,,,1.0
Person_673,1.0,1.0,,0.0,1.0,,,0.0,,,1.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,,,,,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,1.0,,,0.0,0.0,0.0
Person_674,,,0.0,0.0,1.0,1.0,,1.0,,,0.0,,0.0,,,1.0,,0.0,0.0,,0.0,,,0.0,1.0,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,,0.0,1.0,0.0,0.0,,,0.0
Person_675,0.0,,,,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,1.0,1.0,,0.0,,,0.0,1.0,,,1.0,0.0,0.0
Person_676,,0.0,,0.0,0.0,1.0,,0.0,,0.0,1.0,,,0.0,,,0.0,,,0.0,1.0,,1.0,,0.0,,1.0,,0.0,,,,0.0,,,0.0,,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
Person_677,1.0,,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,0.0,,0.0,,0.0,1.0,,,1.0,0.0,,,1.0,1.0,1.0,,,0.0,,1.0,0.0,1.0
Person_678,1.0,1.0,,,,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,,0.0,0.0,,0.0,,1.0,1.0,0.0,1.0,0.0,,1.0,0.0,,,,0.0,,,,1.0,1.0,,,1.0,0.0,
Person_679,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.0,0.0,1.0,,1.0,,1.0,,0.0,0.0,,0.0,1.0,1.0,1.0,,1.0,,,,0.0,,,0.0,,,1.0,1.0,0.0,1.0,1.0,,,1.0,
Person_680,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,,,0.0
Person_681,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,0.0,,,,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,
Person_682,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,1.0,0.0,,,0.0,1.0,,0.0,0.0,,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,1.0,,0.0,1.0,,,
Person_683,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.0,,,1.0,,0.0,,,0.0,
Person_684,,,0.0,,,1.0,1.0,0.0,,1.0,1.0,,0.0,,0.0,1.0,0.0,1.0,,1.0,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,0.0,1.0,0.0,1.0,1.0,,1.0,0.0,1.0,,0.0,0.0,1.0,,1.0
Person_685,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,,0.0,0.0,1.0,1.0,,0.0,1.0,,0.0,,1.0,,0.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,0.0,1.0
Person_686,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
Person_687,,1.0,,0.0,,0.0,,,,1.0,,1.0,,,1.0,1.0,,0.0,,1.0,,,1.0,,,1.0,,,0.0,0.0,,1.0,,,,0.0,,0.0,0.0,,,,1.0,,1.0,0.0,1.0,1.0,0.0,
Person_688,,,1.0,,0.0,,0.0,0.0,1.0,1.0,1.0,,0.0,,,0.0,1.0,,1.0,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,0.0,1.0,,,1.0,,,,,
Person_689,0.0,0.0,,,1.0,1.0,,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,,,0.0
Person_690,0.0,1.0,,,0.0,,,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,,,0.0,,0.0,,1.0,0.0,,,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,,
Person_691,0.0,1.0,0.0,1.0,,0.0,0.0,,,,,1.0,,,,0.0,0.0,0.0,,0.0,,,0.0,1.0,0.0,1.0,,1.0,1.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0
Person_692,,,0.0,,,1.0,1.0,0.0,,1.0,,,1.0,1.0,,,,0.0,,1.0,,1.0,1.0,0.0,,0.0,,,,1.0,,1.0,1.0,,1.0,0.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,
Person_693,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,,0.0,,0.0,,,,0.0,,1.0,0.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,0.0,,1.0,,0.0,0.0,0.0,,
Person_694,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,0.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0
Person_695,,1.0,,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,,0.0,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,0.0,1.0,,1.0,,1.0,,,
Person_696,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,0.0,,0.0,,1.0,0.0,,,1.0,1.0,,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,,0.0
Person_697,0.0,1.0,,0.0,0.0,1.0,1.0,,1.0,,,,1.0,0.0,,0.0,,1.0,,1.0,,1.0,,0.0,1.0,1.0,0.0,1.0,,,0.0,0.0,,1.0,,0.0,,1.0,0.0,1.0,,1.0,,1.0,0.0,,0.0,,0.0,1.0
Person_698,,1.0,,,1.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,0.0,0.0,1.0,,,,0.0,,0.0,0.0,0.0,1.0,1.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,
Person_699,,,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,
Person_700,0.0,1.0,,1.0,,0.0,,1.0,1.0,0.0,1.0,,1.0,,0.0,,,0.0,1.0,1.0,0.0,,0.0,1.0,,1.0,0.0,,,1.0,0.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,
Person_701,0.0,,,0.0,,,,,0.0,,1.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Person_702,1.0,,0.0,,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,0.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,0.0,,1.0,1.0,,,1.0
Person_703,0.0,1.0,1.0,,1.0,,,1.0,0.0,1.0,1.0,,1.0,0.0,,,1.0,,,,0.0,,1.0,0.0,,0.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,1.0,,,1.0,,0.0,,,0.0,1.0,0.0,
Person_704,,1.0,0.0,,1.0,0.0,0.0,,1.0,0.0,,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,1.0,,,,,1.0,0.0,1.0,1.0,,,0.0,,,0.0,0.0,,1.0,,0.0,0.0,1.0,0.0,1.0
Person_705,0.0,,,,1.0,,1.0,,0.0,1.0,1.0,1.0,1.0,,0.0,,1.0,0.0,1.0,1.0,0.0,,,1.0,0.0,1.0,1.0,,1.0,,,1.0,0.0,,1.0,1.0,1.0,,1.0,,1.0,0.0,,,1.0,,,0.0,1.0,1.0
Person_706,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,,1.0,,,1.0,1.0,0.0,1.0,,1.0,,,0.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,,,
Person_707,0.0,,1.0,,,,,0.0,,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,1.0,,,1.0,0.0,,0.0,0.0,0.0,,1.0,,0.0,,1.0,0.0,0.0,,1.0,1.0,0.0,0.0
Person_708,0.0,1.0,0.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,0.0,1.0,1.0,0.0,1.0,,0.0,1.0,1.0,,,,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,
Person_709,,1.0,,1.0,,,1.0,0.0,1.0,,,,1.0,1.0,1.0,,,0.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,0.0,,1.0,1.0,0.0,0.0,1.0,,1.0
Person_710,1.0,1.0,0.0,,,0.0,1.0,0.0,0.0,,,1.0,,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,1.0,,0.0,,0.0,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.0,,
Person_711,,0.0,,0.0,1.0,0.0,0.0,0.0,,,,1.0,,,1.0,,0.0,,1.0,1.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
Person_712,,,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,1.0,1.0,,,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,,0.0,,,1.0,0.0,1.0,,,,1.0,1.0,0.0,0.0
Person_713,0.0,0.0,,,1.0,0.0,1.0,,0.0,,,,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0
Person_714,,1.0,,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,,,1.0,1.0,,,,0.0,,,0.0,0.0,,0.0,1.0,,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,,,1.0,1.0,0.0,,1.0,0.0,
Person_715,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,,1.0,,0.0,1.0,,,0.0,1.0,1.0,1.0,,1.0,0.0,,,0.0,0.0,,,,1.0,,,,,,1.0,0.0,0.0,1.0,0.0,0.0
Person_716,,,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,,1.0,,1.0,,,0.0,0.0,1.0,0.0,1.0,,1.0,,,1.0,1.0,,0.0,0.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0
Person_717,,0.0,,0.0,0.0,,1.0,,,,,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,1.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,
Person_718,,1.0,,0.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,,1.0,,1.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0
Person_719,0.0,1.0,1.0,0.0,,,,0.0,0.0,,1.0,,0.0,,0.0,,1.0,,,1.0,1.0,,,1.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,1.0,1.0,,1.0,,,,0.0,,,0.0,,,1.0,,0.0
Person_720,,1.0,1.0,1.0,1.0,0.0,,,1.0,,,1.0,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,,0.0,,,1.0,,0.0,,1.0,,0.0,0.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0
Person_721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,,0.0,,,1.0,1.0,0.0,0.0,,0.0,1.0,,,,1.0,,1.0,0.0,0.0,1.0,0.0
Person_722,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,0.0,,0.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0
Person_723,,1.0,,,,1.0,,,,1.0,0.0,,,,,,0.0,,,1.0,1.0,0.0,,0.0,,1.0,,,1.0,1.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,,0.0,,1.0,,,1.0,,1.0,1.0,1.0
Person_724,,1.0,1.0,,1.0,1.0,,1.0,0.0,,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,0.0,,1.0,1.0,,,1.0,1.0,1.0,,0.0,1.0,
Person_725,1.0,1.0,,,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,,0.0,,,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,,1.0,,1.0,1.0,0.0,,0.0,,0.0,,1.0,,,1.0,1.0,0.0,1.0,1.0,,,1.0,0.0,,1.0
Person_726,1.0,0.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,0.0,0.0,1.0,1.0,0.0,,1.0,,0.0,,,0.0,,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,,0.0,0.0,0.0,,0.0
Person_727,1.0,1.0,1.0,,1.0,0.0,,,1.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,1.0,,0.0,1.0,0.0,0.0
Person_728,,,0.0,0.0,1.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,0.0,1.0,,,1.0,0.0,,1.0,,,1.0,1.0,,,0.0,0.0,1.0,,,1.0,0.0,,1.0,,,,1.0,1.0,0.0
Person_729,0.0,1.0,,0.0,,0.0,1.0,,,1.0,,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,0.0,,,0.0,0.0
Person_730,0.0,1.0,,,1.0,0.0,,0.0,1.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,,,1.0,0.0,,,0.0,1.0,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,
Person_731,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,1.0,,,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0
Person_732,,1.0,1.0,,1.0,,,0.0,,,1.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,1.0,,1.0,0.0,,0.0,,1.0,,,0.0,1.0,0.0,,,0.0,,1.0,,,1.0,0.0,
Person_733,,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,,,,,,1.0,0.0,1.0,0.0,,1.0,0.0,,1.0,,1.0,,0.0,1.0,,,0.0,1.0,0.0,1.0,,1.0,0.0,,0.0,0.0,
Person_734,,,0.0,0.0,1.0,,1.0,0.0,1.0,,1.0,1.0,,,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,1.0,1.0,0.0,,,,1.0,1.0,,1.0,,,0.0,,0.0,,1.0,,1.0,,,,1.0,,0.0,1.0
Person_735,,1.0,,0.0,,1.0,,,,,,1.0,1.0,1.0,0.0,0.0,,,1.0,,0.0,0.0,1.0,,0.0,,0.0,,,,0.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0
Person_736,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,1.0,,0.0,,0.0,,1.0,0.0,0.0,,1.0,,0.0,,,0.0,,0.0,0.0,1.0,,,1.0,1.0,0.0,1.0,1.0,,0.0,,0.0,0.0
Person_737,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,0.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,0.0,
Person_738,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,0.0,0.0,,,,0.0
Person_739,,,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,1.0,1.0,1.0,,0.0,0.0,,1.0,0.0,,0.0,1.0,,1.0,1.0,,,1.0,0.0,,,,,,1.0,1.0,1.0,,1.0,,1.0,,0.0
Person_740,1.0,,,0.0,1.0,,1.0,,,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,0.0
Person_741,0.0,,0.0,0.0,,,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,,0.0,,,1.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,,0.0,0.0,,,1.0,1.0,1.0,,0.0,1.0,0.0,
Person_742,0.0,,1.0,,,,1.0,,1.0,,,1.0,1.0,0.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,1.0,0.0,,1.0,,,,1.0,1.0,1.0,,0.0,,1.0,0.0
Person_743,,,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,
Person_744,0.0,,1.0,0.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,0.0,,0.0,1.0,,1.0,1.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,,1.0,,,1.0,0.0,1.0,1.0,,0.0,1.0,,1.0,,0.0,1.0,,1.0
Person_745,,0.0,0.0,0.0,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,1.0,,0.0,0.0,,0.0
Person_746,0.0,,,1.0,1.0,,,,,,1.0,1.0,0.0,0.0,,0.0,,0.0,1.0,1.0,,,,,0.0,0.0,0.0,,0.0,1.0,,1.0,0.0,1.0,,,0.0,0.0,1.0,1.0,,,0.0,1.0,1.0,,0.0,0.0,0.0,
Person_747,0.0,0.0,,,1.0,,,,0.0,0.0,,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,,,,,0.0,0.0
Person_748,0.0,0.0,,,1.0,1.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,0.0,1.0,0.0,,0.0,1.0,,1.0,,0.0,,1.0,0.0
Person_749,0.0,1.0,,0.0,,,1.0,0.0,1.0,,1.0,,,,0.0,0.0,,1.0,,,,0.0,,0.0,1.0,,0.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,,,0.0
Person_750,0.0,1.0,,,1.0,0.0,,0.0,1.0,,1.0,1.0,,,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,1.0,,0.0,,1.0,0.0,1.0,0.0,1.0
Person_751,0.0,1.0,,0.0,1.0,,1.0,,1.0,0.0,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,0.0,
